1-2,Estructural,Fragmentada,Viruta,Bote_Fragmentado,Escarpa,Conos_y_Tortas,ARRABIO,1-2_Importacion,Estanada,Otras_Chatarras,OxigenoMecheros_per_ton_control,GasMecheros_per_ton_control,GrafitoTotal_per_ton_control,OxigenCojetTotal_per_ton_control,TiempoOnTotal_state,TiempoOffTotal_state,SalidaHornoCucharaTemp_state,Cargo_Total_state,NivelEscoria_output,EnergiaVuelco_output,PromedioEscoriaEspumante_output,TiempoEscoriaEspumante_output,PotenciaActiva_per_ton_output
50.745423253719856,11.027761842172149,2.8350047564757057,10.083002316512596,9.623330694881162,1.5249769438009688,0.0,0.0,10.76198014625255,3.3999724051791125,0.0,0.5809435976384643,0.2105920541439433,0.9077243713101004,17.79139767767797,2244,101,1580.0,137.707,0.0,48060.0,92.0,258.0,349.00186628130746
48.737397565525406,12.673204085039668,9.234889780868254,8.15628833353899,3.4891232552569127,4.303518156941592,0.0,0.0,9.360460474265269,4.04657003288065,0.0,0.47905582452039985,0.21049422592563025,0.8710105900370906,17.906526046845855,2256,36,1576.0,137.771,0.0,47970.0,88.0,216.0,348.18648336732696
48.51791471941457,10.330761149150455,9.324348802666378,7.661486070354673,7.9447886099337035,3.4865775459189225,0.0,0.0,9.944571242256277,2.787378183530776,0.0,0.47096330109046125,0.21736767742636673,0.883961888200558,17.72271129949643,2236,36,1574.0,138.015,0.0,48030.0,85.0,211.0,348.0056515596131
47.5667846101739,8.891162884547478,8.558230703265185,7.800125390042302,7.614922856298688,5.340606916630034,0.0,0.0,9.922387887610167,4.305058119005239,0.0,0.46120475329148863,0.21618972810538528,0.7566640483688485,17.864477865775005,2253,33,1573.0,138.767,0.0,48015.0,88.0,239.0,346.0116598326692
50.93006675740489,12.04081779621348,2.9446712899950316,8.663339598591397,6.063617574408942,5.747474092797835,0.0,0.0,10.291586550579359,3.3169860507990006,0.0,0.4608925472234825,0.2088419354606405,0.6265258063819216,17.794773190456645,2230,36,1584.0,138.861,0.0,48030.0,82.0,210.0,345.8854537991229
44.96482208580085,10.436235059328835,8.790501601625488,7.689971582897677,6.696457623809627,6.436871371034801,0.0,0.0,9.905493250034347,5.078201262500271,0.0,0.5278494833582796,0.23138607489678012,1.0918530409191811,15.748714722662097,2396,33,1580.0,138.297,0.0,49080.0,90.0,323.0,354.8883923729365
48.52616571498876,9.24683558045116,8.905244722348872,7.737901387351007,7.690860273417429,3.6199946445501063,0.0,0.0,11.189995440630497,3.082278526817054,0.0,0.5065966115923779,0.21711283353959054,3.8646084370047116,12.085947733703874,2742,30,1585.0,138.177,0.0,58500.0,91.0,624.0,423.3700254022015
53.13210652844055,10.297652995661181,8.918038941068605,7.551419681338753,6.016590021441411,0.0,0.0,0.0,10.026928102687757,4.05654179631381,0.0,0.4259404982781897,0.19492192294086647,0.8879776489528362,17.68735967426381,2256,90,1583.0,138.517,0.0,48015.0,84.0,227.0,346.6361529631742
58.38224055141385,9.470215864684421,4.905622287271625,9.022480497195344,6.783082668820025,0.0,0.0,0.0,7.685763313097521,3.75131580844713,0.0,0.050469365095387096,0.0,0.7714602950294885,18.039193066951217,2278,33,1584.0,138.698,0.0,48525.0,84.0,236.0,349.8608487505227
56.69258277953929,8.781073998465303,7.452692235300931,8.647873865265169,6.287914983567157,0.0,0.0,0.0,8.577654229828143,3.5587600804992108,0.0,0.06515223906528254,0.0,1.0858706510880423,18.409127104779277,2309,157,1581.0,138.138,0.0,49035.0,85.0,253.0,354.971115840681
